Name #1,Name #2,Event,Type,Year,Channel,Uploaded,URL,ID,Views
FREEZY,DADDA,ON BEAT BATTLE,On Beat,2024,FOB,2024-02-23,https://www.youtube.com/watch?v=QBSRI86VMs8,QBSRI86VMs8,12358
The Saurus,Quill,  DISSember #7,Accapella,2024,DLTLLY,2024-02-19,https://www.youtube.com/watch?v=9z2aEljjMtQ,9z2aEljjMtQ,10860
Clockwork,Sachma,  Proving Grounds,Accapella,2024,DLTLLY,2024-02-09,https://www.youtube.com/watch?v=bwbDyjtPJCc,bwbDyjtPJCc,8037
KOOZY,MAN IN BLACK,ON BEAT BATTLE,On Beat,2024,FOB,2024-02-09,https://www.youtube.com/watch?v=6_YUEKAjkng,6_YUEKAjkng,8607
Kato,Neilz,🏆 TITLE MATCH 🏆,Accapella,2024,DLTLLY,2024-02-04,https://www.youtube.com/watch?v=ykfHhWbi7Jk,ykfHhWbi7Jk,68870
CapcoJones,Cristosaurus Rex,  Proving Grounds,Accapella,2024,DLTLLY,2024-02-04,https://www.youtube.com/watch?v=NNUTrbddBwo,NNUTrbddBwo,9286
Ricochet,Riesenlauch,  Proving Grounds Berlin,Accapella,2024,DLTLLY,2024-02-04,https://www.youtube.com/watch?v=NjX3eisi5XU,NjX3eisi5XU,10703
VYRUS,STEEL,ON BEAT TITLEMATCH,On Beat,2024,FOB,2024-02-02,https://www.youtube.com/watch?v=hupa7KpyOm8,hupa7KpyOm8,42344
FAITH MC,ROLLING G,ACAPELLA BATTLE,Accapella,2024,FOB,2024-01-27,https://www.youtube.com/watch?v=AQ61cQjpA4U,AQ61cQjpA4U,6319
ROOL,DAVID ARDOR,NEWCOMER BATTLE,Accapella,2024,FOB,2024-01-21,https://www.youtube.com/watch?v=_TQee46RR5U,_TQee46RR5U,2388
FRAX ONE & DJANGO,NATALI & ALADIN,ACAPELLA BATTLE,Accapella,2024,FOB,2024-01-19,https://www.youtube.com/watch?v=6ZzLdfNphns,6ZzLdfNphns,6415
JOSEPH STEINSCHLEUDER & ROMIK WRONG,ZEPTAH & ORPHXN,ON BEAT BATTLE,On Beat,2024,FOB,2024-01-12,https://www.youtube.com/watch?v=hDQFXey6gXI,hDQFXey6gXI,17541
Celune,Sizyphos,  Hamburg,Accapella,2024,DLTLLY,2024-01-11,https://www.youtube.com/watch?v=wwKW8EaM0W4,wwKW8EaM0W4,34036
Yarambo,Karma,  Hamburg,Accapella,2024,DLTLLY,2024-01-11,https://www.youtube.com/watch?v=Y523u1xAcmo,Y523u1xAcmo,54814
Heinz87 & Hiding John,Mazzikaner & Cashus K,  Hamburg,Accapella,2024,DLTLLY,2024-01-11,https://www.youtube.com/watch?v=Ue5h955l2Ew,Ue5h955l2Ew,23618
Faivel,Bilal,  Hamburg,Accapella,2024,DLTLLY,2024-01-07,https://www.youtube.com/watch?v=mHPNeE8Tkbo,mHPNeE8Tkbo,13510
Holu,Moody,Battle,Accapella,2023,DUDL,2024-01-06,https://www.youtube.com/watch?v=ZgVgROhjl5o,ZgVgROhjl5o,6000
BURST & T-WAY,LEANDERS & DESPO,ACAPELLA BATTLE,Accapella,2024,FOB,2024-01-05,https://www.youtube.com/watch?v=_RaLw94QJSI,_RaLw94QJSI,9041
Shizu,Morgana,  Hamburg,On Beat,2024,DLTLLY,2024-01-05,https://www.youtube.com/watch?v=uZC6ZAOqvss,uZC6ZAOqvss,17589
KRISO,ILYA FLOYD,NEWCOMER BATTLE,Accapella,2023,FOB,2023-12-31,https://www.youtube.com/watch?v=eSLYneqD0vg,eSLYneqD0vg,3523
Notyzze,BanDan,  Wien,On Beat,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=ryfJjGNbbR8,ryfJjGNbbR8,18077
Mc Geuner,T-Way,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=rsMrgC9k9jk,rsMrgC9k9jk,18396
Bilal,Joseph Steinschleuder,Battle,Accapella,2023,DUDL,2023-12-30,https://www.youtube.com/watch?v=MmgJGhyrfbc,MmgJGhyrfbc,15743
Liuz,Herr Kuchen,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=vPgMlVOgMYs,vPgMlVOgMYs,54074
Barbee & Flow,Fate & Joseph Steinschleuder,2on2  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=o0oMk_6Sj60,o0oMk_6Sj60,23502
Karkobi,Requiem,  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=dpC_mfZVDrc,dpC_mfZVDrc,33659
Flashus Christus,K9NE,  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=chUp4X6Isbo,chUp4X6Isbo,7234
Neilz,Kiruma,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=k5MyH3qffzk,k5MyH3qffzk,61750
Onkel Oktomusch,Jindo109,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=NXAh7HMMM-0,NXAh7HMMM-0,92685
LUCKYLILY & BAYZE,CRAZE & MOITZ,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-28,https://www.youtube.com/watch?v=B7Ge3bBMaZ4,B7Ge3bBMaZ4,36282
MORGANA,ZEPTAH,ON BEAT BATTLE,On Beat,2023,FOB,2023-12-26,https://www.youtube.com/watch?v=VSjE_QHcZBU,VSjE_QHcZBU,7720
Kane,David Ardor,Battle,Accapella,2023,DUDL,2023-12-23,https://www.youtube.com/watch?v=5NWHlFDIezw,5NWHlFDIezw,3301
CLOCKWORK,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-21,https://www.youtube.com/watch?v=8t_wR5YYayI,8t_wR5YYayI,6338
KARKOBI,MOODY,ACAPELLA BATTLE,Accapella,2024,FOB,2023-12-17,https://www.youtube.com/watch?v=hvEti6vXuXY,hvEti6vXuXY,14920
SNAKEHEADRHYME,A-RON,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-17,https://www.youtube.com/watch?v=q4fXhfjI2ZU,q4fXhfjI2ZU,9532
KIRUMA,HIDING JOHN,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-17,https://www.youtube.com/watch?v=-z8Kz8svvR4,-z8Kz8svvR4,55195
SHAOLUM,EZRA,ONE-ROUNDER,Accapella,2023,FOB,2023-12-10,https://www.youtube.com/watch?v=tzwE0B9OquY,tzwE0B9OquY,4443
KahVauWeh,Jilly,Battle,Accapella,2023,DUDL,2023-12-09,https://www.youtube.com/watch?v=0qrxZCr5CMg,0qrxZCr5CMg,4528
FREEKNO,MORGANA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-08,https://www.youtube.com/watch?v=WtgPudDeZj8,WtgPudDeZj8,6202
VYRUS,KARANOVA,ON BEAT BATTLE,On Beat,2023,FOB,2023-12-01,https://www.youtube.com/watch?v=_rMFRoKcs6M,_rMFRoKcs6M,34057
MOODY,TECEY,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-26,https://www.youtube.com/watch?v=rbNeALMPEKo,rbNeALMPEKo,3562
JOE PHARO,LITTLE SEDO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-24,https://www.youtube.com/watch?v=5Z35PNEQB_I,5Z35PNEQB_I,9591
Schalle,Shortworth,  Wien,Accapella,2023,DLTLLY,2023-11-24,https://www.youtube.com/watch?v=3_aVuejj-KM,3_aVuejj-KM,12121
Duff,Joe Pharo,  Dortmund,Accapella,2023,DLTLLY,2023-11-22,https://www.youtube.com/watch?v=m0MkvcPDluI,m0MkvcPDluI,24314
NASTIC,STEEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-11-19,https://www.youtube.com/watch?v=w0kK3zXnnK0,w0kK3zXnnK0,79739
JEPAIN,CELUNE,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-16,https://www.youtube.com/watch?v=01-L9OSECRY,01-L9OSECRY,8684
Wenzel Washington,Davis,  Wien,Accapella,2023,DLTLLY,2023-11-16,https://www.youtube.com/watch?v=BNOhkxQXuyM,BNOhkxQXuyM,11401
Belial,Julo,  Dortmund,Accapella,2023,DLTLLY,2023-11-16,https://www.youtube.com/watch?v=I9J8qYJCcno,I9J8qYJCcno,27725
Grandmaster Flow,Kalp One,  Wien,Accapella,2023,DLTLLY,2023-11-16,https://www.youtube.com/watch?v=Kw40l5aHPI4,Kw40l5aHPI4,7903
BAYZE,M.F.L.,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-12,https://www.youtube.com/watch?v=paqgtJnfItw,paqgtJnfItw,8524
KOOZY,ZEPTAH,ON BEAT BATTLE,On Beat,2023,FOB,2023-11-10,https://www.youtube.com/watch?v=GGu6kpSltiw,GGu6kpSltiw,9631
LUCKYLILY,IKKS,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-10,https://www.youtube.com/watch?v=kgZww6Ailfs,kgZww6Ailfs,11655
Lyrico,Tobi High,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=tR63ErqqK-E,tR63ErqqK-E,42449
Tokz,Tisos,Match,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=Nx1dG5NYYSM,Nx1dG5NYYSM,11641
Falki,Davie Jones,München,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=PEZM8D30ogU,PEZM8D30ogU,55404
Notyzze,Pablo,München,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=2oGok3bnO3g,2oGok3bnO3g,28068
Joseph Steinschleuder,Steel,Düsseldorf,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=o-gu-0j52H4,o-gu-0j52H4,38494
Kid Soldier,Krom,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=BDxFLIkPoGM,BDxFLIkPoGM,21826
N'antinein,Bahamakarma,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=hxlKFtVRKTw,hxlKFtVRKTw,18168
Cris Kotzen & Escape,Vyrus & Freezy,2on2   splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=o63uOeCfr44,o63uOeCfr44,39582
Shizu,Mave,  splash! 25,Accapella,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=0VnFsg9akkE,0VnFsg9akkE,18480
Pablo,Mordrake,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=eTL6zktMYR4,eTL6zktMYR4,13428
Aytee,Phasenkind,München,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=E-5qSwv5Z0Q,E-5qSwv5Z0Q,150532
Krom,Craze, Splash! Festival,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=OFxzZdybSN8,OFxzZdybSN8,37659
Mavgic,Notyzze, Splash! Festival,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=zfz6RCjGq9Q,zfz6RCjGq9Q,65471
Phasenkind,Vyrus,Battle,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=9bTN83Isy_g,9bTN83Isy_g,58428
Ssynic,Craze,  B-Day #10,Accapella,2023,DLTLLY,2023-11-06,https://www.youtube.com/watch?v=FwsahytRilk,FwsahytRilk,133869
SUZIE SUH,MALIK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-05,https://www.youtube.com/watch?v=XdxsQ5ZkBl0,XdxsQ5ZkBl0,5599
Yarambo,JollyJay,  B-Day #10,Accapella,2023,DLTLLY,2023-10-29,https://www.youtube.com/watch?v=u6NT4ynzzXY,u6NT4ynzzXY,82533
SIC68,LEOQUENT,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-29,https://www.youtube.com/watch?v=Aagl3mzXYHE,Aagl3mzXYHE,2485
TEACH,SHORTWORTH,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-27,https://www.youtube.com/watch?v=v3gjheBRFdw,v3gjheBRFdw,5309
Kato,Bong Teggy,  B-Day #10,Accapella,2023,DLTLLY,2023-10-25,https://www.youtube.com/watch?v=9-PHpWXpad8,9-PHpWXpad8,67004
M.F.L.,CLOCKWORK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-21,https://www.youtube.com/watch?v=GrwKC49yyCQ,GrwKC49yyCQ,3184
DEELAH,DADDA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-20,https://www.youtube.com/watch?v=1hXJvRr5-v0,1hXJvRr5-v0,12693
Karanova,Mc Geuner,  B-Day #10,Accapella,2023,DLTLLY,2023-10-15,https://www.youtube.com/watch?v=EuuQTa_BAPs,EuuQTa_BAPs,34810
Jeystone,Karanova,Battle,Accapella,2023,DUDL,2023-10-14,https://www.youtube.com/watch?v=RDIgvgVX2XE,RDIgvgVX2XE,15183
DIAMOND,NATALI,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-13,https://www.youtube.com/watch?v=p8xbu9v5EZw,p8xbu9v5EZw,23082
Mighty P,Karma,  B-Day #10,Accapella,2023,DLTLLY,2023-10-08,https://www.youtube.com/watch?v=9h9mrGmjNkE,9h9mrGmjNkE,23775
Flashus Christus,Béla Garbage,Battle,Accapella,2023,DUDL,2023-10-07,https://www.youtube.com/watch?v=ZYJzYXtGpjk,ZYJzYXtGpjk,5522
ShadyX,David Ardor,Battle,Accapella,2023,DUDL,2023-09-30,https://www.youtube.com/watch?v=yyTA-Qjyo8k,yyTA-Qjyo8k,3916
FAIVEL,MAZZIKANER,ACAPELLA BATTLE,Accapella,2023,FOB,2023-09-24,https://www.youtube.com/watch?v=jjoHn6PxuHo,jjoHn6PxuHo,4146
DEZ,MC Rabiat,Battle,Accapella,2023,DUDL,2023-09-23,https://www.youtube.com/watch?v=7OxvBQs2I9U,7OxvBQs2I9U,5376
JOSEPH STEINSCHLEUDER,ALADIN,ON BEAT BATTLE,On Beat,2023,FOB,2023-09-21,https://www.youtube.com/watch?v=1JJayQ1V2h4,1JJayQ1V2h4,26477
Wolff,Requiem,  München,Accapella,2023,DLTLLY,2023-09-15,https://www.youtube.com/watch?v=ET-J69Ip5-E,ET-J69Ip5-E,40021
Mc Geuner,Snakeheadrhyme,  München,Accapella,2023,DLTLLY,2023-09-15,https://www.youtube.com/watch?v=i1B9-AWslJg,i1B9-AWslJg,30258
Tobi High,Yarambo,  München,Accapella,2023,DLTLLY,2023-08-28,https://www.youtube.com/watch?v=DmiECBflC1Y,DmiECBflC1Y,117649
T-Way,Julo,  München,Accapella,2023,DLTLLY,2023-08-21,https://www.youtube.com/watch?v=SsiMPL9Pxvc,SsiMPL9Pxvc,21506
NOTYZZE,PATO G (FINALE),FREESTYLE BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=P-J6-smmJlE,P-J6-smmJlE,9241
DAVIE JONES,KIRUMA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=153UC-iaZuY,153UC-iaZuY,46236
FAIVEL,TRIPLE,MIXED MARTIAL BARS,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=ruyoC9eeZe0,ruyoC9eeZe0,4720
VYRUS,KOOZY,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=alByBsxKWa4,alByBsxKWa4,13226
ROLLING G,ATROPATRAP,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=qMDgBCsXSKk,qMDgBCsXSKk,18104
TEACH,DJANGO (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=Gw-PKej8GDs,Gw-PKej8GDs,2611
REQUIEM,ALADIN,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=pu3AO8kGZhI,pu3AO8kGZhI,5576
NASTIC (FINNASTIC),CRIPSTA,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=cQD1k_AzQvY,cQD1k_AzQvY,6075
DER SERGEANT,MUSIO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=oxWTBgiZXYo,oxWTBgiZXYo,4305
Joseph Steinschleuder,Shizu,  München,Accapella,2023,DLTLLY,2023-08-01,https://www.youtube.com/watch?v=Ar11aFXhaH0,Ar11aFXhaH0,32470
Kato,Meidi,  MAYhem #6,Accapella,2023,DLTLLY,2023-07-31,https://www.youtube.com/watch?v=5RNjICLfMiU,5RNjICLfMiU,145886
MALIK,JEPAIN,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-28,https://www.youtube.com/watch?v=RTYVYzqrrxU,RTYVYzqrrxU,2765
Craze,Karanova,  MAYhem #6,Accapella,2023,DLTLLY,2023-07-25,https://www.youtube.com/watch?v=SPWI95_uXlw,SPWI95_uXlw,70412
RIPA,CIZERO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-23,https://www.youtube.com/watch?v=Zyqjl-p0XVM,Zyqjl-p0XVM,1828
DER SERGEANT,CLOCKWORK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-21,https://www.youtube.com/watch?v=LiwzGIfLQy4,LiwzGIfLQy4,3348
YOUNG KENNEDY,LIUZ,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-16,https://www.youtube.com/watch?v=SNVsQYlBxIE,SNVsQYlBxIE,4128
Karkobi,Hiding John,MAYhem #6,Accapella,2023,DLTLLY,2023-07-14,https://www.youtube.com/watch?v=MI6qkQeEBXE,MI6qkQeEBXE,63197
BARETTA,OLDBOY,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-14,https://www.youtube.com/watch?v=GWuP4kXR1Kg,GWuP4kXR1Kg,2837
Kid Soldier,Hansen,MAYhem #6,Accapella,2023,DLTLLY,2023-07-09,https://www.youtube.com/watch?v=dF87SGCIRYU,dF87SGCIRYU,56303
Zeuge,Joseph Steinschleuder,MAYhem #6,Accapella,2023,DLTLLY,2023-07-08,https://www.youtube.com/watch?v=rOr6ZAP9SDU,rOr6ZAP9SDU,39895
Jindo109,Liuz,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-07-07,https://www.youtube.com/watch?v=VcwX1YM5mTA,VcwX1YM5mTA,59954
FINNASTIC,FAIVEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-07-07,https://www.youtube.com/watch?v=IvW0VwU-bD4,IvW0VwU-bD4,4671
Mavgic,Bong Teggy,🏆  Titlematch 🏆,On Beat,2023,DLTLLY,2023-07-02,https://www.youtube.com/watch?v=7cWynBFYZKo,7cWynBFYZKo,114251
MOODY,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-06-30,https://www.youtube.com/watch?v=xsiNjqXkrmU,xsiNjqXkrmU,4406
EZRA,TECEY,ACAPELLA BATTLE,Accapella,2023,FOB,2023-06-30,https://www.youtube.com/watch?v=o6pKCGAZ8jg,o6pKCGAZ8jg,2392
Kiruma,Jeystone,Battle,Accapella,2023,DUDL,2023-06-24,https://www.youtube.com/watch?v=ri_S-oeZ_eY,ri_S-oeZ_eY,24258
LARA SOFT,MAT052,ON BEAT BATTLE,On Beat,2023,FOB,2023-06-21,https://www.youtube.com/watch?v=on745CtUTC8,on745CtUTC8,5827
Rolling G,Jeystone,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-06-21,https://www.youtube.com/watch?v=WTKQAIjN1Vc,WTKQAIjN1Vc,18943
Mars,ZinZity,NRWeekend 6,Accapella,2023,DLTLLY,2023-06-18,https://www.youtube.com/watch?v=GlT7vWzBfgA,GlT7vWzBfgA,56201
